test_id,repetition,function,sample_n,sampler,feature,value
610,4,10,100,"Latin Hypercube (rnd)",sss.std,0.167681859007616
610,4,10,100,"Latin Hypercube (rnd)",sss.max,0.773119571127788
610,4,10,100,"Latin Hypercube (rnd)",sss.skew,1.30292675506579
610,4,10,100,"Latin Hypercube (rnd)",sss.skew_p,0.192599768694537
610,4,10,100,"Latin Hypercube (rnd)",sss.weight.0,0.454997278158288
610,4,10,100,"Latin Hypercube (rnd)",sss.weight.1,0.545002721841712
610,4,10,100,"Latin Hypercube (rnd)",sss.mean.0,0.227570111804557
610,4,10,100,"Latin Hypercube (rnd)",sss.mean.1,0.456343351069734
610,4,10,100,"Latin Hypercube (rnd)",sss.cov.0,0.0123615961825763
610,4,10,100,"Latin Hypercube (rnd)",sss.cov.1,0.0174593809026335
611,4,11,100,"Latin Hypercube (rnd)",sss.mean,0.372902983115585
611,4,11,100,"Latin Hypercube (rnd)",sss.std,0.171030643483352
611,4,11,100,"Latin Hypercube (rnd)",sss.max,0.872216846641106
611,4,11,100,"Latin Hypercube (rnd)",sss.skew,1.45277289186855
611,4,11,100,"Latin Hypercube (rnd)",sss.skew_p,0.146286820862143
611,4,11,100,"Latin Hypercube (rnd)",sss.weight.0,0.490263076411441
611,4,11,100,"Latin Hypercube (rnd)",sss.weight.1,0.509736923588559
611,4,11,100,"Latin Hypercube (rnd)",sss.mean.0,0.240146304251474
611,4,11,100,"Latin Hypercube (rnd)",sss.mean.1,0.500587862868615
611,4,11,100,"Latin Hypercube (rnd)",sss.cov.0,0.00979866910400793
611,4,11,100,"Latin Hypercube (rnd)",sss.cov.1,0.0147086358208119
612,4,12,100,"Latin Hypercube (rnd)",sss.mean,0.366034798059657
612,4,12,100,"Latin Hypercube (rnd)",sss.std,0.168605797356886
612,4,12,100,"Latin Hypercube (rnd)",sss.max,0.790936919976406
612,4,12,100,"Latin Hypercube (rnd)",sss.skew,0.87295847791019
612,4,12,100,"Latin Hypercube (rnd)",sss.skew_p,0.382685710241003
612,4,12,100,"Latin Hypercube (rnd)",sss.weight.0,0.54232881492593
612,4,12,100,"Latin Hypercube (rnd)",sss.weight.1,0.45767118507407
612,4,12,100,"Latin Hypercube (rnd)",sss.mean.0,0.247339451094922
612,4,12,100,"Latin Hypercube (rnd)",sss.mean.1,0.506685791515121
612,4,12,100,"Latin Hypercube (rnd)",sss.cov.0,0.011052007585262
612,4,12,100,"Latin Hypercube (rnd)",sss.cov.1,0.0125427915153181
613,4,13,100,"Latin Hypercube (rnd)",sss.mean,0.379778177657143
613,4,13,100,"Latin Hypercube (rnd)",sss.std,0.185040350107549
613,4,13,100,"Latin Hypercube (rnd)",sss.max,0.833258529914501
613,4,13,100,"Latin Hypercube (rnd)",sss.skew,0.16996759683562
613,4,13,100,"Latin Hypercube (rnd)",sss.skew_p,0.865035619800843
613,4,13,100,"Latin Hypercube (rnd)",sss.weight.0,0.480522501782022
613,4,13,100,"Latin Hypercube (rnd)",sss.weight.1,0.519477498217979
613,4,13,100,"Latin Hypercube (rnd)",sss.mean.0,0.531298428153694
613,4,13,100,"Latin Hypercube (rnd)",sss.mean.1,0.23962024956785
613,4,13,100,"Latin Hypercube (rnd)",sss.cov.0,0.0127869662999366
613,4,13,100,"Latin Hypercube (rnd)",sss.cov.1,0.0132050796841841
614,4,14,100,"Latin Hypercube (rnd)",sss.mean,0.367426092514914
614,4,14,100,"Latin Hypercube (rnd)",sss.std,0.173443172793602
614,4,14,100,"Latin Hypercube (rnd)",sss.max,0.889679535188975
614,4,14,100,"Latin Hypercube (rnd)",sss.skew,1.33037682308286
614,4,14,100,"Latin Hypercube (rnd)",sss.skew_p,0.183394146955257
614,4,14,100,"Latin Hypercube (rnd)",sss.weight.0,0.45659317412522
614,4,14,100,"Latin Hypercube (rnd)",sss.weight.1,0.54340682587478
614,4,14,100,"Latin Hypercube (rnd)",sss.mean.0,0.226907350513478
614,4,14,100,"Latin Hypercube (rnd)",sss.mean.1,0.48549582476613
614,4,14,100,"Latin Hypercube (rnd)",sss.cov.0,0.0100307899069292
614,4,14,100,"Latin Hypercube (rnd)",sss.cov.1,0.016401217867274
615,4,15,100,"Latin Hypercube (rnd)",sss.mean,0.375358974351194
615,4,15,100,"Latin Hypercube (rnd)",sss.std,0.172223539521774
615,4,15,100,"Latin Hypercube (rnd)",sss.max,0.818205272470734
615,4,15,100,"Latin Hypercube (rnd)",sss.skew,1.11368669016764
615,4,15,100,"Latin Hypercube (rnd)",sss.skew_p,0.265413621238312
615,4,15,100,"Latin Hypercube (rnd)",sss.weight.0,0.445570837147612
615,4,15,100,"Latin Hypercube (rnd)",sss.weight.1,0.554429162852388
615,4,15,100,"Latin Hypercube (rnd)",sss.mean.0,0.225179832314775
615,4,15,100,"Latin Hypercube (rnd)",sss.mean.1,0.496051482110013
615,4,15,100,"Latin Hypercube (rnd)",sss.cov.0,0.00798878041850854
615,4,15,100,"Latin Hypercube (rnd)",sss.cov.1,0.0143875597742054
616,4,16,100,"Latin Hypercube (rnd)",sss.mean,0.361978342361805
616,4,16,100,"Latin Hypercube (rnd)",sss.std,0.170773701778178
616,4,16,100,"Latin Hypercube (rnd)",sss.max,0.813500539697207
616,4,16,100,"Latin Hypercube (rnd)",sss.skew,1.01462908719793
616,4,16,100,"Latin Hypercube (rnd)",sss.skew_p,0.310282668565899
616,4,16,100,"Latin Hypercube (rnd)",sss.weight.0,0.544420296814178
616,4,16,100,"Latin Hypercube (rnd)",sss.weight.1,0.455579703185822
616,4,16,100,"Latin Hypercube (rnd)",sss.mean.0,0.238410499648286
616,4,16,100,"Latin Hypercube (rnd)",sss.mean.1,0.509642606455113
616,4,16,100,"Latin Hypercube (rnd)",sss.cov.0,0.0102434842338845
616,4,16,100,"Latin Hypercube (rnd)",sss.cov.1,0.0117242754555538
617,4,17,100,"Latin Hypercube (rnd)",sss.mean,0.368645531944521
617,4,17,100,"Latin Hypercube (rnd)",sss.std,0.182559998189707
617,4,17,100,"Latin Hypercube (rnd)",sss.max,0.885946104269518
617,4,17,100,"Latin Hypercube (rnd)",sss.skew,1.73407963224678
617,4,17,100,"Latin Hypercube (rnd)",sss.skew_p,0.082903954856303
617,4,17,100,"Latin Hypercube (rnd)",sss.weight.0,0.480527908401566
617,4,17,100,"Latin Hypercube (rnd)",sss.weight.1,0.519472091598434
617,4,17,100,"Latin Hypercube (rnd)",sss.mean.0,0.511010835873599
617,4,17,100,"Latin Hypercube (rnd)",sss.mean.1,0.236953179588322
617,4,17,100,"Latin Hypercube (rnd)",sss.cov.0,0.0177430184701574
617,4,17,100,"Latin Hypercube (rnd)",sss.cov.1,0.0116555166570638
618,4,18,100,"Latin Hypercube (rnd)",sss.mean,0.363404568431561
618,4,18,100,"Latin Hypercube (rnd)",sss.std,0.168049541972021
618,4,18,100,"Latin Hypercube (rnd)",sss.max,0.768297041436615
618,4,18,100,"Latin Hypercube (rnd)",sss.skew,0.745848231797393
618,4,18,100,"Latin Hypercube (rnd)",sss.skew_p,0.455759100298059
618,4,18,100,"Latin Hypercube (rnd)",sss.weight.0,0.547599195482132
618,4,18,100,"Latin Hypercube (rnd)",sss.weight.1,0.452400804517868
618,4,18,100,"Latin Hypercube (rnd)",sss.mean.0,0.24801549900576
618,4,18,100,"Latin Hypercube (rnd)",sss.mean.1,0.503074880583946
618,4,18,100,"Latin Hypercube (rnd)",sss.cov.0,0.0118256388641182
618,4,18,100,"Latin Hypercube (rnd)",sss.cov.1,0.0124878444663655
619,4,19,100,"Latin Hypercube (rnd)",sss.mean,0.367749791598294
619,4,19,100,"Latin Hypercube (rnd)",sss.std,0.170164757346577
619,4,19,100,"Latin Hypercube (rnd)",sss.max,0.760269731888575
619,4,19,100,"Latin Hypercube (rnd)",sss.skew,0.695243734891119
619,4,19,100,"Latin Hypercube (rnd)",sss.skew_p,0.486902568366523
619,4,19,100,"Latin Hypercube (rnd)",sss.weight.0,0.474802764182878
619,4,19,100,"Latin Hypercube (rnd)",sss.weight.1,0.525197235817122
619,4,19,100,"Latin Hypercube (rnd)",sss.mean.0,0.508760235537958
619,4,19,100,"Latin Hypercube (rnd)",sss.mean.1,0.240269782193751
619,4,19,100,"Latin Hypercube (rnd)",sss.cov.0,0.0119199296368901
619,4,19,100,"Latin Hypercube (rnd)",sss.cov.1,0.0101322246574893
620,4,20,100,"Latin Hypercube (rnd)",sss.mean,0.366541295614746
620,4,20,100,"Latin Hypercube (rnd)",sss.std,0.172365564741526
620,4,20,100,"Latin Hypercube (rnd)",sss.max,0.800606655508233
620,4,20,100,"Latin Hypercube (rnd)",sss.skew,2.15632396898116
620,4,20,100,"Latin Hypercube (rnd)",sss.skew_p,0.0310583769228804
620,4,20,100,"Latin Hypercube (rnd)",sss.weight.0,0.412167557521193
620,4,20,100,"Latin Hypercube (rnd)",sss.weight.1,0.587832442478807
620,4,20,100,"Latin Hypercube (rnd)",sss.mean.0,0.535203232941397
620,4,20,100,"Latin Hypercube (rnd)",sss.mean.1,0.248281441732617
620,4,20,100,"Latin Hypercube (rnd)",sss.cov.0,0.0120753930309299
620,4,20,100,"Latin Hypercube (rnd)",sss.cov.1,0.0081449512604
621,4,21,100,"Latin Hypercube (rnd)",sss.mean,0.365652405540492
621,4,21,100,"Latin Hypercube (rnd)",sss.std,0.178091508959368
621,4,21,100,"Latin Hypercube (rnd)",sss.max,0.820254112802403
621,4,21,100,"Latin Hypercube (rnd)",sss.skew,1.62049407582643
621,4,21,100,"Latin Hypercube (rnd)",sss.skew_p,0.105126185885613
621,4,21,100,"Latin Hypercube (rnd)",sss.weight.0,0.505068191814495
621,4,21,100,"Latin Hypercube (rnd)",sss.weight.1,0.494931808185505
621,4,21,100,"Latin Hypercube (rnd)",sss.mean.0,0.498116335459472
621,4,21,100,"Latin Hypercube (rnd)",sss.mean.1,0.230475566108613
621,4,21,100,"Latin Hypercube (rnd)",sss.cov.0,0.0169997342020602
621,4,21,100,"Latin Hypercube (rnd)",sss.cov.1,0.0105580305752563
622,4,22,100,"Latin Hypercube (rnd)",sss.mean,0.371850782593155
622,4,22,100,"Latin Hypercube (rnd)",sss.std,0.16993880951964
622,4,22,100,"Latin Hypercube (rnd)",sss.max,0.784904090893753
622,4,22,100,"Latin Hypercube (rnd)",sss.skew,0.162187314445468
622,4,22,100,"Latin Hypercube (rnd)",sss.skew_p,0.871158349146094
622,4,22,100,"Latin Hypercube (rnd)",sss.weight.0,0.536959714539144
622,4,22,100,"Latin Hypercube (rnd)",sss.weight.1,0.463040285460856
622,4,22,100,"Latin Hypercube (rnd)",sss.mean.0,0.255031952319587
622,4,22,100,"Latin Hypercube (rnd)",sss.mean.1,0.507318489671947
622,4,22,100,"Latin Hypercube (rnd)",sss.cov.0,0.0136700643430842
622,4,22,100,"Latin Hypercube (rnd)",sss.cov.1,0.0123417901902073
623,4,23,100,"Latin Hypercube (rnd)",sss.mean,0.37016931916194
623,4,23,100,"Latin Hypercube (rnd)",sss.std,0.174986051977773
623,4,23,100,"Latin Hypercube (rnd)",sss.max,0.822803261102264
623,4,23,100,"Latin Hypercube (rnd)",sss.skew,1.05548125388229
623,4,23,100,"Latin Hypercube (rnd)",sss.skew_p,0.291205278614527
623,4,23,100,"Latin Hypercube (rnd)",sss.weight.0,0.601945856359605
623,4,23,100,"Latin Hypercube (rnd)",sss.weight.1,0.398054143640395
623,4,23,100,"Latin Hypercube (rnd)",sss.mean.0,0.47572898200552
623,4,23,100,"Latin Hypercube (rnd)",sss.mean.1,0.210539774632407
623,4,23,100,"Latin Hypercube (rnd)",sss.cov.0,0.01658498165006
623,4,23,100,"Latin Hypercube (rnd)",sss.cov.1,0.00951482747966039
624,4,24,100,"Latin Hypercube (rnd)",sss.mean,0.37593099239788
624,4,24,100,"Latin Hypercube (rnd)",sss.std,0.186404943530552
624,4,24,100,"Latin Hypercube (rnd)",sss.max,0.851502192090355
624,4,24,100,"Latin Hypercube (rnd)",sss.skew,0.84913835218618
624,4,24,100,"Latin Hypercube (rnd)",sss.skew_p,0.395804311796044
624,4,24,100,"Latin Hypercube (rnd)",sss.weight.0,0.350967402326504
624,4,24,100,"Latin Hypercube (rnd)",sss.weight.1,0.649032597673496
624,4,24,100,"Latin Hypercube (rnd)",sss.mean.0,0.179675281498872
624,4,24,100,"Latin Hypercube (rnd)",sss.mean.1,0.48205718281246
624,4,24,100,"Latin Hypercube (rnd)",sss.cov.0,0.0062605408373557
624,4,24,100,"Latin Hypercube (rnd)",sss.cov.1,0.0180617835143974
625,4,1,100,"Hilbert Curve",sss.mean,0.0540179684882255
625,4,1,100,"Hilbert Curve",sss.std,0.048478800540813
625,4,1,100,"Hilbert Curve",sss.max,0.671887914106368
625,4,1,100,"Hilbert Curve",sss.skew,16.3717539554379
625,4,1,100,"Hilbert Curve",sss.skew_p,3.04315929389154e-60
625,4,1,100,"Hilbert Curve",sss.weight.0,0.994974874371859
625,4,1,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
625,4,1,100,"Hilbert Curve",sss.mean.0,0.0508974132073258
625,4,1,100,"Hilbert Curve",sss.mean.1,0.671887914106366
625,4,1,100,"Hilbert Curve",sss.cov.0,0.000425228582088065
625,4,1,100,"Hilbert Curve",sss.cov.1,1.0e-06
626,4,2,100,"Hilbert Curve",sss.mean,0.0526874833970211
626,4,2,100,"Hilbert Curve",sss.std,0.0216090023757995
626,4,2,100,"Hilbert Curve",sss.max,0.129025803258484
626,4,2,100,"Hilbert Curve",sss.skew,3.19557301964562
626,4,2,100,"Hilbert Curve",sss.skew_p,0.00139553465388422
626,4,2,100,"Hilbert Curve",sss.weight.0,0.335757318578698
626,4,2,100,"Hilbert Curve",sss.weight.1,0.664242681421302
626,4,2,100,"Hilbert Curve",sss.mean.0,0.0720254849818376
626,4,2,100,"Hilbert Curve",sss.mean.1,0.0429126289042391
626,4,2,100,"Hilbert Curve",sss.cov.0,0.000402587338085854
626,4,2,100,"Hilbert Curve",sss.cov.1,0.00021641365557466
627,4,3,100,"Hilbert Curve",sss.mean,0.0551110922362837
627,4,3,100,"Hilbert Curve",sss.std,0.04875929862278
627,4,3,100,"Hilbert Curve",sss.max,0.670725700607406
627,4,3,100,"Hilbert Curve",sss.skew,16.2287231210287
627,4,3,100,"Hilbert Curve",sss.skew_p,3.15963914183005e-59
627,4,3,100,"Hilbert Curve",sss.weight.0,0.00502512562814072
627,4,3,100,"Hilbert Curve",sss.weight.1,0.994974874371859
627,4,3,100,"Hilbert Curve",sss.mean.0,0.670725700607405
627,4,3,100,"Hilbert Curve",sss.mean.1,0.0520019275475406
627,4,3,100,"Hilbert Curve",sss.cov.0,1.0e-06
627,4,3,100,"Hilbert Curve",sss.cov.1,0.000466762515114893
628,4,4,100,"Hilbert Curve",sss.mean,0.0530269084779983
628,4,4,100,"Hilbert Curve",sss.std,0.0201431432421985
628,4,4,100,"Hilbert Curve",sss.max,0.119593385488054
628,4,4,100,"Hilbert Curve",sss.skew,2.73831493229329
628,4,4,100,"Hilbert Curve",sss.skew_p,0.00617549068914275
628,4,4,100,"Hilbert Curve",sss.weight.0,0.611396147607509
628,4,4,100,"Hilbert Curve",sss.weight.1,0.388603852392491
628,4,4,100,"Hilbert Curve",sss.mean.0,0.0424396186957993
628,4,4,100,"Hilbert Curve",sss.mean.1,0.0696840469664328
628,4,4,100,"Hilbert Curve",sss.cov.0,0.000181568359209293
628,4,4,100,"Hilbert Curve",sss.cov.1,0.000307207639536979
629,4,5,100,"Hilbert Curve",sss.mean,0.0573479753482808
629,4,5,100,"Hilbert Curve",sss.std,0.0506892223734363
629,4,5,100,"Hilbert Curve",sss.max,0.699381108007122
629,4,5,100,"Hilbert Curve",sss.skew,16.2729338136597
629,4,5,100,"Hilbert Curve",sss.skew_p,1.53617743504677e-59
629,4,5,100,"Hilbert Curve",sss.weight.0,0.994974874371859
629,4,5,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
629,4,5,100,"Hilbert Curve",sss.mean.0,0.0541053837691957
629,4,5,100,"Hilbert Curve",sss.mean.1,0.69938110800712
629,4,5,100,"Hilbert Curve",sss.cov.0,0.000491008389084514
629,4,5,100,"Hilbert Curve",sss.cov.1,1.0e-06
630,4,6,100,"Hilbert Curve",sss.mean,0.055319336081811
630,4,6,100,"Hilbert Curve",sss.std,0.0209283176256741
630,4,6,100,"Hilbert Curve",sss.max,0.121883141013295
630,4,6,100,"Hilbert Curve",sss.skew,2.8885808096741
630,4,6,100,"Hilbert Curve",sss.skew_p,0.00386984580130169
630,4,6,100,"Hilbert Curve",sss.weight.0,0.311536986785569
630,4,6,100,"Hilbert Curve",sss.weight.1,0.688463013214431
630,4,6,100,"Hilbert Curve",sss.mean.0,0.0747161783858617
630,4,6,100,"Hilbert Curve",sss.mean.1,0.046542054385377
630,4,6,100,"Hilbert Curve",sss.cov.0,0.000375322616845653
630,4,6,100,"Hilbert Curve",sss.cov.1,0.000220514464362784
631,4,7,100,"Hilbert Curve",sss.mean,0.0559183189170502
631,4,7,100,"Hilbert Curve",sss.std,0.050622350351942
631,4,7,100,"Hilbert Curve",sss.max,0.700751072749116
631,4,7,100,"Hilbert Curve",sss.skew,16.3520366187468
631,4,7,100,"Hilbert Curve",sss.skew_p,4.20681341710036e-60
631,4,7,100,"Hilbert Curve",sss.weight.0,0.994974874371859
631,4,7,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
631,4,7,100,"Hilbert Curve",sss.mean.0,0.0526615878370902
631,4,7,100,"Hilbert Curve",sss.mean.1,0.700751072749114
631,4,7,100,"Hilbert Curve",sss.cov.0,0.000465911724193792
631,4,7,100,"Hilbert Curve",sss.cov.1,1.0e-06
632,4,8,100,"Hilbert Curve",sss.mean,0.0555667814389712
632,4,8,100,"Hilbert Curve",sss.std,0.0489315265653913
632,4,8,100,"Hilbert Curve",sss.max,0.668622396644486
632,4,8,100,"Hilbert Curve",sss.skew,16.1081868343143
632,4,8,100,"Hilbert Curve",sss.skew_p,2.2348125280866e-58
632,4,8,100,"Hilbert Curve",sss.weight.0,0.994974874371859
632,4,8,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
632,4,8,100,"Hilbert Curve",sss.mean.0,0.0524705409581352
632,4,8,100,"Hilbert Curve",sss.mean.1,0.668622396644484
632,4,8,100,"Hilbert Curve",sss.cov.0,0.000499632369515577
632,4,8,100,"Hilbert Curve",sss.cov.1,1.0e-06
633,4,9,100,"Hilbert Curve",sss.mean,0.0566847780491916
633,4,9,100,"Hilbert Curve",sss.std,0.0499183757916547
633,4,9,100,"Hilbert Curve",sss.max,0.695234537050864
633,4,9,100,"Hilbert Curve",sss.skew,16.4343739625821
633,4,9,100,"Hilbert Curve",sss.skew_p,1.08539775506601e-60
633,4,9,100,"Hilbert Curve",sss.weight.0,0.994974874371859
633,4,9,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
633,4,9,100,"Hilbert Curve",sss.mean.0,0.0534597792663548
633,4,9,100,"Hilbert Curve",sss.mean.1,0.695234537050863
633,4,9,100,"Hilbert Curve",sss.cov.0,0.000435706500894142
633,4,9,100,"Hilbert Curve",sss.cov.1,1.0e-06
634,4,10,100,"Hilbert Curve",sss.mean,0.058090336785506
634,4,10,100,"Hilbert Curve",sss.std,0.0501699444562824
634,4,10,100,"Hilbert Curve",sss.max,0.694855796869708
634,4,10,100,"Hilbert Curve",sss.skew,16.3102478833797
634,4,10,100,"Hilbert Curve",sss.skew_p,8.34533946446683e-60
634,4,10,100,"Hilbert Curve",sss.weight.0,0.994974874371859
634,4,10,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
634,4,10,100,"Hilbert Curve",sss.mean.0,0.0548743496133636
634,4,10,100,"Hilbert Curve",sss.mean.1,0.694855796869706
634,4,10,100,"Hilbert Curve",sss.cov.0,0.000472563440984882
634,4,10,100,"Hilbert Curve",sss.cov.1,1.0e-06
635,4,11,100,"Hilbert Curve",sss.mean,0.0567694930182869
635,4,11,100,"Hilbert Curve",sss.std,0.0492506043776518
635,4,11,100,"Hilbert Curve",sss.max,0.684269824465254
635,4,11,100,"Hilbert Curve",sss.skew,16.3706312187343
635,4,11,100,"Hilbert Curve",sss.skew_p,3.09982244344361e-60
635,4,11,100,"Hilbert Curve",sss.weight.0,0.994974874371859
635,4,11,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
635,4,11,100,"Hilbert Curve",sss.mean.0,0.0536002994251203
635,4,11,100,"Hilbert Curve",sss.mean.1,0.684269824465253
635,4,11,100,"Hilbert Curve",sss.cov.0,0.000440158829722452
635,4,11,100,"Hilbert Curve",sss.cov.1,1.0e-06
636,4,12,100,"Hilbert Curve",sss.mean,0.0539859039204052
636,4,12,100,"Hilbert Curve",sss.std,0.0241628074477762
636,4,12,100,"Hilbert Curve",sss.max,0.153539619557416
636,4,12,100,"Hilbert Curve",sss.skew,5.99717253205385
636,4,12,100,"Hilbert Curve",sss.skew_p,2.00782707143387e-09
636,4,12,100,"Hilbert Curve",sss.weight.0,0.190271977224608
636,4,12,100,"Hilbert Curve",sss.weight.1,0.809728022775392
636,4,12,100,"Hilbert Curve",sss.mean.0,0.0771243533062145
636,4,12,100,"Hilbert Curve",sss.mean.1,0.0485487714626951
636,4,12,100,"Hilbert Curve",sss.cov.0,0.00128033779634233
636,4,12,100,"Hilbert Curve",sss.cov.1,0.000266042472900736
637,4,13,100,"Hilbert Curve",sss.mean,0.055185111173899
637,4,13,100,"Hilbert Curve",sss.std,0.0503328155017991
637,4,13,100,"Hilbert Curve",sss.max,0.676447057098971
637,4,13,100,"Hilbert Curve",sss.skew,15.9063333198556
637,4,13,100,"Hilbert Curve",sss.skew_p,5.72709073830913e-57
637,4,13,100,"Hilbert Curve",sss.weight.0,0.00502512562814072
637,4,13,100,"Hilbert Curve",sss.weight.1,0.994974874371859
637,4,13,100,"Hilbert Curve",sss.mean.0,0.67644705709897
637,4,13,100,"Hilbert Curve",sss.mean.1,0.0520474245783179
637,4,13,100,"Hilbert Curve",sss.cov.0,1.0e-06
637,4,13,100,"Hilbert Curve",sss.cov.1,0.000588016869780866
638,4,14,100,"Hilbert Curve",sss.mean,0.0553719234911379
638,4,14,100,"Hilbert Curve",sss.std,0.0478771268287909
638,4,14,100,"Hilbert Curve",sss.max,0.674598619418527
638,4,14,100,"Hilbert Curve",sss.skew,16.5875916628186
638,4,14,100,"Hilbert Curve",sss.skew_p,8.56881063956376e-62
638,4,14,100,"Hilbert Curve",sss.weight.0,0.994974874371859
638,4,14,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
638,4,14,100,"Hilbert Curve",sss.mean.0,0.0522445159359491
638,4,14,100,"Hilbert Curve",sss.mean.1,0.674598619418526
638,4,14,100,"Hilbert Curve",sss.cov.0,0.00035844121316301
638,4,14,100,"Hilbert Curve",sss.cov.1,1.0e-06
639,4,15,100,"Hilbert Curve",sss.mean,0.0559182706581948
639,4,15,100,"Hilbert Curve",sss.std,0.0497918468955403
639,4,15,100,"Hilbert Curve",sss.max,0.679792791476888
639,4,15,100,"Hilbert Curve",sss.skew,16.1157733256222
639,4,15,100,"Hilbert Curve",sss.skew_p,1.97675507058594e-58
639,4,15,100,"Hilbert Curve",sss.weight.0,0.00502512562814072
639,4,15,100,"Hilbert Curve",sss.weight.1,0.994974874371859
639,4,15,100,"Hilbert Curve",sss.mean.0,0.679792791476886
639,4,15,100,"Hilbert Curve",sss.mean.1,0.0527673892399186
639,4,15,100,"Hilbert Curve",sss.cov.0,1.0e-06
639,4,15,100,"Hilbert Curve",sss.cov.1,0.000517066682195848
640,4,16,100,"Hilbert Curve",sss.mean,0.0565735905519422
640,4,16,100,"Hilbert Curve",sss.std,0.04974792142036
640,4,16,100,"Hilbert Curve",sss.max,0.694146375804946
640,4,16,100,"Hilbert Curve",sss.skew,16.4453171753324
640,4,16,100,"Hilbert Curve",sss.skew_p,9.06087836387735e-61
640,4,16,100,"Hilbert Curve",sss.weight.0,0.994974874371859
640,4,16,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
640,4,16,100,"Hilbert Curve",sss.mean.0,0.0533535259799573
640,4,16,100,"Hilbert Curve",sss.mean.1,0.694146375804944
640,4,16,100,"Hilbert Curve",sss.cov.0,0.000424960603083278
640,4,16,100,"Hilbert Curve",sss.cov.1,1.0e-06
641,4,17,100,"Hilbert Curve",sss.mean,0.0578514202651427
641,4,17,100,"Hilbert Curve",sss.std,0.0495377863148342
641,4,17,100,"Hilbert Curve",sss.max,0.67578345442959
641,4,17,100,"Hilbert Curve",sss.skew,16.045243115627
641,4,17,100,"Hilbert Curve",sss.skew_p,6.17167982552168e-58
641,4,17,100,"Hilbert Curve",sss.weight.0,0.994974874371859
641,4,17,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
641,4,17,100,"Hilbert Curve",sss.mean.0,0.0547305514057263
641,4,17,100,"Hilbert Curve",sss.mean.1,0.675783454429588
641,4,17,100,"Hilbert Curve",sss.cov.0,0.000529161508245403
641,4,17,100,"Hilbert Curve",sss.cov.1,1.0e-06
642,4,18,100,"Hilbert Curve",sss.mean,0.0554860815576549
642,4,18,100,"Hilbert Curve",sss.std,0.05095872296151
642,4,18,100,"Hilbert Curve",sss.max,0.70351038345974
