test_id,function,dimensions,sample_n,sampler,feature,value,n
538,10,10,1000,Latin Hypercube (rnd),t.generation,0.0022933000000193715,10000
538,10,10,1000,Latin Hypercube (rnd),t.ic.calculate,9.227048900000227,10000
539,11,10,1000,Latin Hypercube (rnd),t.generation,0.0030101000011200085,10000
539,11,10,1000,Latin Hypercube (rnd),t.ic.calculate,9.026511699998082,10000
540,12,10,1000,Latin Hypercube (rnd),t.generation,0.0025341000000480562,10000
540,12,10,1000,Latin Hypercube (rnd),t.ic.calculate,9.937645999998495,10000
541,13,10,1000,Latin Hypercube (rnd),t.generation,0.0023868000025686342,10000
541,13,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.94505769999887,10000
542,14,10,1000,Latin Hypercube (rnd),t.generation,0.002540699999372009,10000
542,14,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.6111597000017355,10000
543,15,10,1000,Latin Hypercube (rnd),t.generation,0.0026739999993878882,10000
543,15,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.900393800002348,10000
544,16,10,1000,Latin Hypercube (rnd),t.generation,0.0024191999982576817,10000
544,16,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.320058900000731,10000
545,17,10,1000,Latin Hypercube (rnd),t.generation,0.0024262999977509025,10000
545,17,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.571504100000311,10000
546,18,10,1000,Latin Hypercube (rnd),t.generation,0.0023818000008759554,10000
546,18,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.902287100001558,10000
547,19,10,1000,Latin Hypercube (rnd),t.generation,0.00239779999901657,10000
547,19,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.3032727999998315,10000
548,20,10,1000,Latin Hypercube (rnd),t.generation,0.002283099998749094,10000
548,20,10,1000,Latin Hypercube (rnd),t.ic.calculate,7.991853700001229,10000
549,21,10,1000,Latin Hypercube (rnd),t.generation,0.002352499999688007,10000
549,21,10,1000,Latin Hypercube (rnd),t.ic.calculate,5.89072490000035,10000
550,22,10,1000,Latin Hypercube (rnd),t.generation,0.0024558000004617497,10000
550,22,10,1000,Latin Hypercube (rnd),t.ic.calculate,5.748335200001748,10000
551,23,10,1000,Latin Hypercube (rnd),t.generation,0.002662599999894155,10000
551,23,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.011827500002255,10000
552,24,10,1000,Latin Hypercube (rnd),t.generation,0.00299299999824143,10000
552,24,10,1000,Latin Hypercube (rnd),t.ic.calculate,6.52320089999921,10000
553,1,10,1000,Hilbert Curve,t.generation,0.22065159999692696,10000
553,1,10,1000,Hilbert Curve,t.ic.calculate,6.397200999999768,10000
554,2,10,1000,Hilbert Curve,t.generation,0.21743740000238176,10000
554,2,10,1000,Hilbert Curve,t.ic.calculate,9.086184200001298,10000
555,3,10,1000,Hilbert Curve,t.generation,0.21828970000206027,10000
555,3,10,1000,Hilbert Curve,t.ic.calculate,6.869963399996777,10000
556,4,10,1000,Hilbert Curve,t.generation,0.21996859999853768,10000
556,4,10,1000,Hilbert Curve,t.ic.calculate,7.1832869999998366,10000
557,5,10,1000,Hilbert Curve,t.generation,0.22043530000155442,10000
557,5,10,1000,Hilbert Curve,t.ic.calculate,6.446779699999752,10000
558,6,10,1000,Hilbert Curve,t.generation,0.2210945000006177,10000
558,6,10,1000,Hilbert Curve,t.ic.calculate,8.334857300000294,10000
559,7,10,1000,Hilbert Curve,t.generation,0.21773020000182441,10000
559,7,10,1000,Hilbert Curve,t.ic.calculate,7.091329800001404,10000
560,8,10,1000,Hilbert Curve,t.generation,0.22079159999702824,10000
560,8,10,1000,Hilbert Curve,t.ic.calculate,8.251945799998794,10000
561,9,10,1000,Hilbert Curve,t.generation,0.21942510000008042,10000
561,9,10,1000,Hilbert Curve,t.ic.calculate,8.189946200000122,10000
562,10,10,1000,Hilbert Curve,t.generation,0.2215598000002501,10000
562,10,10,1000,Hilbert Curve,t.ic.calculate,9.254426499999681,10000
563,11,10,1000,Hilbert Curve,t.generation,0.21690429999944172,10000
563,11,10,1000,Hilbert Curve,t.ic.calculate,9.035061399998085,10000
564,12,10,1000,Hilbert Curve,t.generation,0.21862880000117002,10000
564,12,10,1000,Hilbert Curve,t.ic.calculate,9.907183399998758,10000
565,13,10,1000,Hilbert Curve,t.generation,0.21809940000093775,10000
565,13,10,1000,Hilbert Curve,t.ic.calculate,6.980137700000341,10000
566,14,10,1000,Hilbert Curve,t.generation,0.22151840000151424,10000
566,14,10,1000,Hilbert Curve,t.ic.calculate,6.603244199999608,10000
567,15,10,1000,Hilbert Curve,t.generation,0.21916540000165696,10000
567,15,10,1000,Hilbert Curve,t.ic.calculate,6.947525499999756,10000
568,16,10,1000,Hilbert Curve,t.generation,0.2205059000007168,10000
568,16,10,1000,Hilbert Curve,t.ic.calculate,6.478837499998917,10000
569,17,10,1000,Hilbert Curve,t.generation,0.21715219999896362,10000
569,17,10,1000,Hilbert Curve,t.ic.calculate,6.557900100000552,10000
570,18,10,1000,Hilbert Curve,t.generation,0.22007859999939683,10000
570,18,10,1000,Hilbert Curve,t.ic.calculate,6.8561853999999585,10000
571,19,10,1000,Hilbert Curve,t.generation,0.2180560000015248,10000
571,19,10,1000,Hilbert Curve,t.ic.calculate,6.3730260000011185,10000
572,20,10,1000,Hilbert Curve,t.generation,0.2185710999983712,10000
572,20,10,1000,Hilbert Curve,t.ic.calculate,8.01143729999967,10000
573,21,10,1000,Hilbert Curve,t.generation,0.21987319999971078,10000
573,21,10,1000,Hilbert Curve,t.ic.calculate,6.033730700000888,10000
574,22,10,1000,Hilbert Curve,t.generation,0.2201881000000867,10000
574,22,10,1000,Hilbert Curve,t.ic.calculate,5.897180299998581,10000
575,23,10,1000,Hilbert Curve,t.generation,0.21690880000096513,10000
575,23,10,1000,Hilbert Curve,t.ic.calculate,6.138107100003253,10000
576,24,10,1000,Hilbert Curve,t.generation,0.22116409999944153,10000
576,24,10,1000,Hilbert Curve,t.ic.calculate,6.622362800000701,10000
577,1,20,100,Latin Hypercube (nn),t.generation,0.0011967999998887535,2000
577,1,20,100,Latin Hypercube (nn),t.ic.calculate,2.3087500000001455,2000
578,2,20,100,Latin Hypercube (nn),t.generation,0.0011549999981070869,2000
578,2,20,100,Latin Hypercube (nn),t.ic.calculate,2.859229100002267,2000
579,3,20,100,Latin Hypercube (nn),t.generation,0.0013537000013457146,2000
579,3,20,100,Latin Hypercube (nn),t.ic.calculate,2.420102299998689,2000
580,4,20,100,Latin Hypercube (nn),t.generation,0.0011532999997143634,2000
580,4,20,100,Latin Hypercube (nn),t.ic.calculate,2.524964899999759,2000
581,5,20,100,Latin Hypercube (nn),t.generation,0.0011717999987013172,2000
581,5,20,100,Latin Hypercube (nn),t.ic.calculate,2.296864899999491,2000
582,6,20,100,Latin Hypercube (nn),t.generation,0.0012026000003970694,2000
582,6,20,100,Latin Hypercube (nn),t.ic.calculate,2.7082324999973935,2000
583,7,20,100,Latin Hypercube (nn),t.generation,0.0012456000004021917,2000
583,7,20,100,Latin Hypercube (nn),t.ic.calculate,2.46691490000012,2000
584,8,20,100,Latin Hypercube (nn),t.generation,0.0012438999983714893,2000
584,8,20,100,Latin Hypercube (nn),t.ic.calculate,2.8476379999992787,2000
585,9,20,100,Latin Hypercube (nn),t.generation,0.001215199998114258,2000
585,9,20,100,Latin Hypercube (nn),t.ic.calculate,2.6599788000021363,2000
586,10,20,100,Latin Hypercube (nn),t.generation,0.001479400001699105,2000
586,10,20,100,Latin Hypercube (nn),t.ic.calculate,2.8697029999966617,2000
587,11,20,100,Latin Hypercube (nn),t.generation,0.0013830999996571336,2000
587,11,20,100,Latin Hypercube (nn),t.ic.calculate,2.796779800002696,2000
588,12,20,100,Latin Hypercube (nn),t.generation,0.001215500000398606,2000
588,12,20,100,Latin Hypercube (nn),t.ic.calculate,3.1211331999984395,2000
589,13,20,100,Latin Hypercube (nn),t.generation,0.001261600002180785,2000
589,13,20,100,Latin Hypercube (nn),t.ic.calculate,2.4148696000011114,2000
590,14,20,100,Latin Hypercube (nn),t.generation,0.0013952000008430332,2000
590,14,20,100,Latin Hypercube (nn),t.ic.calculate,2.2905036000011023,2000
591,15,20,100,Latin Hypercube (nn),t.generation,0.0012763000013364945,2000
591,15,20,100,Latin Hypercube (nn),t.ic.calculate,2.4141090999983135,2000
592,16,20,100,Latin Hypercube (nn),t.generation,0.0013545000001613516,2000
592,16,20,100,Latin Hypercube (nn),t.ic.calculate,2.4286799999972573,2000
593,17,20,100,Latin Hypercube (nn),t.generation,0.0013271999996504746,2000
593,17,20,100,Latin Hypercube (nn),t.ic.calculate,2.4400645999994595,2000
594,18,20,100,Latin Hypercube (nn),t.generation,0.0011991999999736436,2000
594,18,20,100,Latin Hypercube (nn),t.ic.calculate,2.411485699998593,2000
595,19,20,100,Latin Hypercube (nn),t.generation,0.0012533000008261297,2000
595,19,20,100,Latin Hypercube (nn),t.ic.calculate,2.234702699999616,2000
596,20,20,100,Latin Hypercube (nn),t.generation,0.0013643000020238105,2000
596,20,20,100,Latin Hypercube (nn),t.ic.calculate,2.7002556000006734,2000
597,21,20,100,Latin Hypercube (nn),t.generation,0.001238000000739703,2000
597,21,20,100,Latin Hypercube (nn),t.ic.calculate,2.106116799997835,2000
598,22,20,100,Latin Hypercube (nn),t.generation,0.001297599999816157,2000
598,22,20,100,Latin Hypercube (nn),t.ic.calculate,2.1645071000020835,2000
599,23,20,100,Latin Hypercube (nn),t.generation,0.001207000001159031,2000
599,23,20,100,Latin Hypercube (nn),t.ic.calculate,2.297271499999624,2000
600,24,20,100,Latin Hypercube (nn),t.generation,0.0011544000008143485,2000
600,24,20,100,Latin Hypercube (nn),t.ic.calculate,2.269262499998149,2000
601,1,20,100,Latin Hypercube (hc),t.generation,0.0012349999997240957,2000
601,1,20,100,Latin Hypercube (hc),t.ic.calculate,1.5386657000017294,2000
602,2,20,100,Latin Hypercube (hc),t.generation,0.001201500002935063,2000
602,2,20,100,Latin Hypercube (hc),t.ic.calculate,2.0690681999985827,2000
603,3,20,100,Latin Hypercube (hc),t.generation,0.001208300000143936,2000
603,3,20,100,Latin Hypercube (hc),t.ic.calculate,1.6685222999985854,2000
604,4,20,100,Latin Hypercube (hc),t.generation,0.0012492999994719867,2000
604,4,20,100,Latin Hypercube (hc),t.ic.calculate,1.7196091999976488,2000
605,5,20,100,Latin Hypercube (hc),t.generation,0.0012937999999849126,2000
605,5,20,100,Latin Hypercube (hc),t.ic.calculate,1.5217196000012336,2000
606,6,20,100,Latin Hypercube (hc),t.generation,0.0011789999989559874,2000
606,6,20,100,Latin Hypercube (hc),t.ic.calculate,1.9473617999974522,2000
607,7,20,100,Latin Hypercube (hc),t.generation,0.0013446999982988928,2000
607,7,20,100,Latin Hypercube (hc),t.ic.calculate,1.6540505999982997,2000
608,8,20,100,Latin Hypercube (hc),t.generation,0.0013111999978718814,2000
608,8,20,100,Latin Hypercube (hc),t.ic.calculate,1.8858231999984127,2000
609,9,20,100,Latin Hypercube (hc),t.generation,0.0012447000008251052,2000
609,9,20,100,Latin Hypercube (hc),t.ic.calculate,1.8860740000018268,2000
610,10,20,100,Latin Hypercube (hc),t.generation,0.0012614000006578863,2000
610,10,20,100,Latin Hypercube (hc),t.ic.calculate,2.0609029999977793,2000
611,11,20,100,Latin Hypercube (hc),t.generation,0.0012520000018412247,2000
611,11,20,100,Latin Hypercube (hc),t.ic.calculate,2.03383759999997,2000
612,12,20,100,Latin Hypercube (hc),t.generation,0.0012553000015032012,2000
612,12,20,100,Latin Hypercube (hc),t.ic.calculate,2.3173673000019335,2000
613,13,20,100,Latin Hypercube (hc),t.generation,0.0013061999998171814,2000
613,13,20,100,Latin Hypercube (hc),t.ic.calculate,1.6011814000012237,2000
614,14,20,100,Latin Hypercube (hc),t.generation,0.0013436000008368865,2000
614,14,20,100,Latin Hypercube (hc),t.ic.calculate,1.5620976999998675,2000
615,15,20,100,Latin Hypercube (hc),t.generation,0.0012588000026880763,2000
615,15,20,100,Latin Hypercube (hc),t.ic.calculate,1.6121772000005876,2000
616,16,20,100,Latin Hypercube (hc),t.generation,0.0013620999998238403,2000
616,16,20,100,Latin Hypercube (hc),t.ic.calculate,1.4844159000022046,2000
617,17,20,100,Latin Hypercube (hc),t.generation,0.0012562000010802876,2000
617,17,20,100,Latin Hypercube (hc),t.ic.calculate,1.518469599999662,2000
618,18,20,100,Latin Hypercube (hc),t.generation,0.0011966999991273042,2000
618,18,20,100,Latin Hypercube (hc),t.ic.calculate,1.6083662000019103,2000
619,19,20,100,Latin Hypercube (hc),t.generation,0.0011767999967560172,2000
619,19,20,100,Latin Hypercube (hc),t.ic.calculate,1.564741199999844,2000
620,20,20,100,Latin Hypercube (hc),t.generation,0.001277999999729218,2000
620,20,20,100,Latin Hypercube (hc),t.ic.calculate,1.8706060000004072,2000
621,21,20,100,Latin Hypercube (hc),t.generation,0.0011276999975962099,2000
621,21,20,100,Latin Hypercube (hc),t.ic.calculate,1.3474471000008634,2000
622,22,20,100,Latin Hypercube (hc),t.generation,0.0012968000010005198,2000
622,22,20,100,Latin Hypercube (hc),t.ic.calculate,1.313662699998531,2000
623,23,20,100,Latin Hypercube (hc),t.generation,0.001286999999138061,2000
623,23,20,100,Latin Hypercube (hc),t.ic.calculate,1.4182092000010016,2000
624,24,20,100,Latin Hypercube (hc),t.generation,0.0012505999984568916,2000
624,24,20,100,Latin Hypercube (hc),t.ic.calculate,1.5509256000004825,2000
625,1,20,100,Latin Hypercube (rnd),t.generation,0.0016037999994296115,2000
625,1,20,100,Latin Hypercube (rnd),t.ic.calculate,1.33260700000028,2000
626,2,20,100,Latin Hypercube (rnd),t.generation,0.0011669000014080666,2000
626,2,20,100,Latin Hypercube (rnd),t.ic.calculate,1.8751750999981596,2000
627,3,20,100,Latin Hypercube (rnd),t.generation,0.001192399999126792,2000
627,3,20,100,Latin Hypercube (rnd),t.ic.calculate,1.4781160999991698,2000
628,4,20,100,Latin Hypercube (rnd),t.generation,0.001231899997947039,2000
628,4,20,100,Latin Hypercube (rnd),t.ic.calculate,1.5196826000028523,2000
629,5,20,100,Latin Hypercube (rnd),t.generation,0.0012060999979439657,2000
629,5,20,100,Latin Hypercube (rnd),t.ic.calculate,1.3407662999998138,2000
630,6,20,100,Latin Hypercube (rnd),t.generation,0.0013339999968593474,2000
630,6,20,100,Latin Hypercube (rnd),t.ic.calculate,1.7383690999995451,2000
631,7,20,100,Latin Hypercube (rnd),t.generation,0.0014626000011048745,2000
631,7,20,100,Latin Hypercube (rnd),t.ic.calculate,1.4623557000013534,2000
632,8,20,100,Latin Hypercube (rnd),t.generation,0.0012342000009084586,2000
632,8,20,100,Latin Hypercube (rnd),t.ic.calculate,1.6913926000015636,2000
633,9,20,100,Latin Hypercube (rnd),t.generation,0.0012105999994673766,2000
633,9,20,100,Latin Hypercube (rnd),t.ic.calculate,1.6819615999993403,2000
634,10,20,100,Latin Hypercube (rnd),t.generation,0.0011937999988731463,2000
634,10,20,100,Latin Hypercube (rnd),t.ic.calculate,1.8688652999990154,2000
635,11,20,100,Latin Hypercube (rnd),t.generation,0.001328099999227561,2000
635,11,20,100,Latin Hypercube (rnd),t.ic.calculate,1.8544342999994115,2000
636,12,20,100,Latin Hypercube (rnd),t.generation,0.001181300001917407,2000
636,12,20,100,Latin Hypercube (rnd),t.ic.calculate,2.134755099999893,2000
637,13,20,100,Latin Hypercube (rnd),t.generation,0.0012474000031943433,2000
637,13,20,100,Latin Hypercube (rnd),t.ic.calculate,1.4115096000023186,2000
638,14,20,100,Latin Hypercube (rnd),t.generation,0.0013327999986358918,2000
638,14,20,100,Latin Hypercube (rnd),t.ic.calculate,1.3587995000016235,2000
639,15,20,100,Latin Hypercube (rnd),t.generation,0.001323600001342129,2000
639,15,20,100,Latin Hypercube (rnd),t.ic.calculate,1.432045300000027,2000
640,16,20,100,Latin Hypercube (rnd),t.generation,0.0012594999971042853,2000
640,16,20,100,Latin Hypercube (rnd),t.ic.calculate,1.281391699998494,2000
641,17,20,100,Latin Hypercube (rnd),t.generation,0.0012725999986287206,2000
641,17,20,100,Latin Hypercube (rnd),t.ic.calculate,1.3518949999997858,2000
642,18,20,100,Latin Hypercube (rnd),t.generation,0.0011660999989544507,2000
642,18,20,100,Latin Hypercube (rnd),t.ic.calculate,1.4162569000000076,2000
643,19,20,100,Latin Hypercube (rnd),t.generation,0.0012196000025141984,2000
643,19,20,100,Latin Hypercube (rnd),t.ic.calculate,1.2896188000013353,2000
644,20,20,100,Latin Hypercube (rnd),t.generation,0.001297599999816157,2000
644,20,20,100,Latin Hypercube (rnd),t.ic.calculate,1.6618540000017674,2000
645,21,20,100,Latin Hypercube (rnd),t.generation,0.0013342999991436955,2000
645,21,20,100,Latin Hypercube (rnd),t.ic.calculate,1.1514882000010402,2000
646,22,20,100,Latin Hypercube (rnd),t.generation,0.001166500002000248,2000
646,22,20,100,Latin Hypercube (rnd),t.ic.calculate,1.1379503999996814,2000
647,23,20,100,Latin Hypercube (rnd),t.generation,0.001604699999006698,2000
647,23,20,100,Latin Hypercube (rnd),t.ic.calculate,1.223597800002608,2000
648,24,20,100,Latin Hypercube (rnd),t.generation,0.0012663999987125862,2000
648,24,20,100,Latin Hypercube (rnd),t.ic.calculate,1.3604073999995308,2000
649,1,20,100,Hilbert Curve,t.generation,0.06051110000043991,2000
649,1,20,100,Hilbert Curve,t.ic.calculate,1.3428415000016685,2000
650,2,20,100,Hilbert Curve,t.generation,0.061899199998151744,2000
650,2,20,100,Hilbert Curve,t.ic.calculate,1.8798925000010058,2000
651,3,20,100,Hilbert Curve,t.generation,0.06207010000071023,2000
651,3,20,100,Hilbert Curve,t.ic.calculate,1.4837743999996746,2000
652,4,20,100,Hilbert Curve,t.generation,0.061327699997491436,2000
652,4,20,100,Hilbert Curve,t.ic.calculate,1.5323429000018223,2000
653,5,20,100,Hilbert Curve,t.generation,0.06080629999996745,2000
653,5,20,100,Hilbert Curve,t.ic.calculate,1.3307712999994692,2000
654,6,20,100,Hilbert Curve,t.generation,0.06070970000291709,2000
654,6,20,100,Hilbert Curve,t.ic.calculate,1.7246938999996928,2000
655,7,20,100,Hilbert Curve,t.generation,0.0606898000005458,2000
655,7,20,100,Hilbert Curve,t.ic.calculate,1.460311399998318,2000
656,8,20,100,Hilbert Curve,t.generation,0.06159720000141533,2000
656,8,20,100,Hilbert Curve,t.ic.calculate,1.6876272000008612,2000
657,9,20,100,Hilbert Curve,t.generation,0.06142659999750322,2000
657,9,20,100,Hilbert Curve,t.ic.calculate,1.6773887999988801,2000
658,10,20,100,Hilbert Curve,t.generation,0.06194379999942612,2000
658,10,20,100,Hilbert Curve,t.ic.calculate,1.8867710000013176,2000
659,11,20,100,Hilbert Curve,t.generation,0.06124970000018948,2000
659,11,20,100,Hilbert Curve,t.ic.calculate,1.8535397999985435,2000
660,12,20,100,Hilbert Curve,t.generation,0.061562399998365436,2000
660,12,20,100,Hilbert Curve,t.ic.calculate,2.115657900001679,2000
661,13,20,100,Hilbert Curve,t.generation,0.06141779999961727,2000
661,13,20,100,Hilbert Curve,t.ic.calculate,1.407711299998482,2000
662,14,20,100,Hilbert Curve,t.generation,0.06234699999913573,2000
662,14,20,100,Hilbert Curve,t.ic.calculate,1.3598074000001361,2000
663,15,20,100,Hilbert Curve,t.generation,0.06097980000049574,2000
663,15,20,100,Hilbert Curve,t.ic.calculate,1.437824599997839,2000
664,16,20,100,Hilbert Curve,t.generation,0.061548000001494074,2000
664,16,20,100,Hilbert Curve,t.ic.calculate,1.29430610000054,2000
665,17,20,100,Hilbert Curve,t.generation,0.06159969999862369,2000
665,17,20,100,Hilbert Curve,t.ic.calculate,1.3409825999988243,2000
666,18,20,100,Hilbert Curve,t.generation,0.06106089999957476,2000
666,18,20,100,Hilbert Curve,t.ic.calculate,1.3991224000019429,2000
667,19,20,100,Hilbert Curve,t.generation,0.06095560000176192,2000
667,19,20,100,Hilbert Curve,t.ic.calculate,1.2755892999994103,2000
668,20,20,100,Hilbert Curve,t.generation,0.06135070000163978,2000
668,20,20,100,Hilbert Curve,t.ic.calculate,1.6645714000005682,2000
669,21,20,100,Hilbert Curve,t.generation,0.06036839999796939,2000
669,21,20,100,Hilbert Curve,t.ic.calculate,1.1776976000001014,2000
670,22,20,100,Hilbert Curve,t.generation,0.06064619999960996,2000
670,22,20,100,Hilbert Curve,t.ic.calculate,1.1527433000010205,2000
671,23,20,100,Hilbert Curve,t.generation,0.061415299998770934,2000
671,23,20,100,Hilbert Curve,t.ic.calculate,1.2491073999990476,2000
672,24,20,100,Hilbert Curve,t.generation,0.06052759999874979,2000
672,24,20,100,Hilbert Curve,t.ic.calculate,1.3728792000001704,2000
673,1,20,316,Latin Hypercube (nn),t.generation,0.003313299999717856,6320
673,1,20,316,Latin Hypercube (nn),t.ic.calculate,7.603698800001439,6320
674,2,20,316,Latin Hypercube (nn),t.generation,0.0032021999977587257,6320
674,2,20,316,Latin Hypercube (nn),t.ic.calculate,9.488657999998395,6320
675,3,20,316,Latin Hypercube (nn),t.generation,0.0034540999986347742,6320
675,3,20,316,Latin Hypercube (nn),t.ic.calculate,8.166909100000339,6320
676,4,20,316,Latin Hypercube (nn),t.generation,0.0031490000001213048,6320
676,4,20,316,Latin Hypercube (nn),t.ic.calculate,8.177305099998193,6320
677,5,20,316,Latin Hypercube (nn),t.generation,0.0028044999999110587,6320
677,5,20,316,Latin Hypercube (nn),t.ic.calculate,7.676109399999405,6320
678,6,20,316,Latin Hypercube (nn),t.generation,0.0029361999986576848,6320
678,6,20,316,Latin Hypercube (nn),t.ic.calculate,8.826816499997221,6320
679,7,20,316,Latin Hypercube (nn),t.generation,0.0029818000002705958,6320
679,7,20,316,Latin Hypercube (nn),t.ic.calculate,8.140044200001284,6320
680,8,20,316,Latin Hypercube (nn),t.generation,0.0028203000001667533,6320
680,8,20,316,Latin Hypercube (nn),t.ic.calculate,8.860485300003347,6320
681,9,20,316,Latin Hypercube (nn),t.generation,0.0028679999995802063,6320
681,9,20,316,Latin Hypercube (nn),t.ic.calculate,8.64960489999794,6320
682,10,20,316,Latin Hypercube (nn),t.generation,0.003075399999943329,6320
682,10,20,316,Latin Hypercube (nn),t.ic.calculate,9.33065440000064,6320
683,11,20,316,Latin Hypercube (nn),t.generation,0.0029352999990805984,6320
683,11,20,316,Latin Hypercube (nn),t.ic.calculate,9.210280000002967,6320
684,12,20,316,Latin Hypercube (nn),t.generation,0.0029773000023851637,6320
684,12,20,316,Latin Hypercube (nn),t.ic.calculate,10.504287799998565,6320
685,13,20,316,Latin Hypercube (nn),t.generation,0.003110400000878144,6320
685,13,20,316,Latin Hypercube (nn),t.ic.calculate,7.872082400001091,6320
686,14,20,316,Latin Hypercube (nn),t.generation,0.002988500000355998,6320
686,14,20,316,Latin Hypercube (nn),t.ic.calculate,7.781916700001602,6320
687,15,20,316,Latin Hypercube (nn),t.generation,0.004182600001513492,6320
687,15,20,316,Latin Hypercube (nn),t.ic.calculate,8.220993499999167,6320
688,16,20,316,Latin Hypercube (nn),t.generation,0.0032587000023340806,6320
688,16,20,316,Latin Hypercube (nn),t.ic.calculate,7.788660599999275,6320
689,17,20,316,Latin Hypercube (nn),t.generation,0.0030382000004465226,6320
689,17,20,316,Latin Hypercube (nn),t.ic.calculate,7.617903399997886,6320
690,18,20,316,Latin Hypercube (nn),t.generation,0.003110900001047412,6320
690,18,20,316,Latin Hypercube (nn),t.ic.calculate,8.077226199999131,6320
691,19,20,316,Latin Hypercube (nn),t.generation,0.002877999999327585,6320
691,19,20,316,Latin Hypercube (nn),t.ic.calculate,7.777709099998901,6320
692,20,20,316,Latin Hypercube (nn),t.generation,0.0028400000010151416,6320
692,20,20,316,Latin Hypercube (nn),t.ic.calculate,8.777463900001749,6320
693,21,20,316,Latin Hypercube (nn),t.generation,0.0029127999987395015,6320
693,21,20,316,Latin Hypercube (nn),t.ic.calculate,7.460557499998686,6320
694,22,20,316,Latin Hypercube (nn),t.generation,0.0030753000028198585,6320
694,22,20,316,Latin Hypercube (nn),t.ic.calculate,7.1286752999985765,6320
695,23,20,316,Latin Hypercube (nn),t.generation,0.002898899998399429,6320
695,23,20,316,Latin Hypercube (nn),t.ic.calculate,7.333943599998747,6320
696,24,20,316,Latin Hypercube (nn),t.generation,0.0029140999977244064,6320
696,24,20,316,Latin Hypercube (nn),t.ic.calculate,7.8650567999975465,6320
697,1,20,316,Latin Hypercube (hc),t.generation,0.003079400001297472,6320
697,1,20,316,Latin Hypercube (hc),t.ic.calculate,4.7431176000027335,6320
698,2,20,316,Latin Hypercube (hc),t.generation,0.0036054999982297886,6320
698,2,20,316,Latin Hypercube (hc),t.ic.calculate,6.547737700002472,6320
699,3,20,316,Latin Hypercube (hc),t.generation,0.003107200001977617,6320
699,3,20,316,Latin Hypercube (hc),t.ic.calculate,5.2296710000009625,6320
700,4,20,316,Latin Hypercube (hc),t.generation,0.0031988000009732787,6320
700,4,20,316,Latin Hypercube (hc),t.ic.calculate,5.3441653000008955,6320
701,5,20,316,Latin Hypercube (hc),t.generation,0.0032311000031768344,6320
701,5,20,316,Latin Hypercube (hc),t.ic.calculate,4.757311399996979,6320
702,6,20,316,Latin Hypercube (hc),t.generation,0.0028347000006760936,6320
702,6,20,316,Latin Hypercube (hc),t.ic.calculate,6.00538460000098,6320
703,7,20,316,Latin Hypercube (hc),t.generation,0.0035028999991482124,6320
703,7,20,316,Latin Hypercube (hc),t.ic.calculate,5.1644508999997925,6320
704,8,20,316,Latin Hypercube (hc),t.generation,0.003108000000793254,6320
704,8,20,316,Latin Hypercube (hc),t.ic.calculate,5.9546296000007715,6320
705,9,20,316,Latin Hypercube (hc),t.generation,0.0030890000016370323,6320
705,9,20,316,Latin Hypercube (hc),t.ic.calculate,5.899417700002232,6320
706,10,20,316,Latin Hypercube (hc),t.generation,0.003323099997942336,6320
706,10,20,316,Latin Hypercube (hc),t.ic.calculate,6.41905129999941,6320
707,11,20,316,Latin Hypercube (hc),t.generation,0.002860799999325536,6320
707,11,20,316,Latin Hypercube (hc),t.ic.calculate,6.342271800000162,6320
708,12,20,316,Latin Hypercube (hc),t.generation,0.0034233999977004714,6320
708,12,20,316,Latin Hypercube (hc),t.ic.calculate,7.241968599999382,6320
709,13,20,316,Latin Hypercube (hc),t.generation,0.0032543999986955896,6320
709,13,20,316,Latin Hypercube (hc),t.ic.calculate,5.023966900000232,6320
710,14,20,316,Latin Hypercube (hc),t.generation,0.0029721999999310356,6320
710,14,20,316,Latin Hypercube (hc),t.ic.calculate,4.8090776999997615,6320
711,15,20,316,Latin Hypercube (hc),t.generation,0.002861100001609884,6320
711,15,20,316,Latin Hypercube (hc),t.ic.calculate,5.03985410000314,6320
712,16,20,316,Latin Hypercube (hc),t.generation,0.002901799998653587,6320
712,16,20,316,Latin Hypercube (hc),t.ic.calculate,4.599171199999546,6320
713,17,20,316,Latin Hypercube (hc),t.generation,0.003114099999947939,6320
713,17,20,316,Latin Hypercube (hc),t.ic.calculate,4.754542599999695,6320
714,18,20,316,Latin Hypercube (hc),t.generation,0.0034377999982098117,6320
714,18,20,316,Latin Hypercube (hc),t.ic.calculate,4.971069399998669,6320
715,19,20,316,Latin Hypercube (hc),t.generation,0.0031282999989343807,6320
715,19,20,316,Latin Hypercube (hc),t.ic.calculate,4.627534700000979,6320
716,20,20,316,Latin Hypercube (hc),t.generation,0.0030905999992683064,6320
716,20,20,316,Latin Hypercube (hc),t.ic.calculate,5.77802789999987,6320
717,21,20,316,Latin Hypercube (hc),t.generation,0.003153300000121817,6320
717,21,20,316,Latin Hypercube (hc),t.ic.calculate,4.298718900001404,6320
718,22,20,316,Latin Hypercube (hc),t.generation,0.0031302999996114522,6320
